step,grad_norm,step_time
991,0.461867,0.118448
992,0.446923,0.118326
993,0.451496,0.118527
994,0.443235,0.118802
995,0.444121,0.118845
996,0.439803,0.117917
997,0.454214,0.118711
998,0.448053,0.119041
999,0.452493,0.118420
1000,0.445756,0.118473
