step,grad_norm,step_time
854,0.274387,0.105893
855,0.297446,0.105922
856,0.290614,0.109392
857,0.290112,0.107513
858,0.273496,0.105827
859,0.285225,0.106293
860,0.268535,0.105802
861,0.309588,0.107184
862,0.282581,0.110829
863,0.343471,0.105392
864,0.278261,0.105668
865,0.300708,0.106564
866,0.294110,0.106217
867,0.299159,0.105794
868,0.302918,0.105375
869,0.305903,0.106576
870,0.276851,0.106874
871,0.285198,0.106913
872,0.290984,0.106291
873,0.289135,0.105979
874,0.280757,0.106816
875,0.313518,0.105978
876,0.308487,0.105850
877,0.288667,0.105887
878,0.321223,0.106013
879,0.288884,0.106810
880,0.290792,0.106932
881,0.297150,0.105917
882,0.288697,0.106016
883,0.277680,0.105512
884,0.298913,0.106519
885,0.284229,0.106455
886,0.306731,0.105853
887,0.286963,0.106215
888,0.308966,0.106541
889,0.307379,0.107025
890,0.290964,0.106395
891,0.291921,0.106105
892,0.285968,0.105910
893,0.294497,0.106520
894,0.292196,0.106030
895,0.291398,0.105945
896,0.296478,0.111177
897,0.291630,0.105629
898,0.312495,0.105495
899,0.280639,0.106146
900,0.291314,0.106274
901,0.284703,0.106752
902,0.289313,0.105869
903,0.279341,0.106843
904,0.271906,0.106549
905,0.294398,0.106699
906,0.291086,0.107006
907,0.282681,0.106196
908,0.296359,0.105766
909,0.271210,0.109891
910,0.297345,0.105861
911,0.287070,0.105766
912,0.288798,0.105245
913,0.294083,0.106280
914,0.275308,0.106202
915,0.281078,0.106638
916,0.279417,0.106423
917,0.294805,0.106153
918,0.302365,0.106529
919,0.286337,0.106721
920,0.308214,0.108280
921,0.268139,0.106318
922,0.332578,0.107049
923,0.262780,0.105996
924,0.280269,0.105819
925,0.288684,0.105912
926,0.285461,0.106715
927,0.300777,0.106739
928,0.288533,0.107162
929,0.285956,0.106235
930,0.279435,0.105527
931,0.276098,0.106666
932,0.283233,0.106302
933,0.277164,0.105932
934,0.279213,0.105942
935,0.279448,0.106254
936,0.266199,0.107252
937,0.278234,0.106403
938,0.288794,0.106617
939,0.284709,0.106697
940,0.283576,0.106374
941,0.272883,0.106390
942,0.269982,0.105730
943,0.284590,0.105769
944,0.293113,0.106417
945,0.286609,0.106499
946,0.286735,0.106869
947,0.282280,0.106670
948,0.284216,0.106765
949,0.277808,0.107077
950,0.283775,0.106330
951,0.270529,0.108444
952,0.286507,0.105922
953,0.295664,0.105984
954,0.277760,0.106660
955,0.294847,0.107227
956,0.373525,0.107129
957,0.267998,0.107683
958,0.329571,0.105703
959,0.291432,0.106651
960,0.286025,0.105783
961,0.279976,0.106007
962,0.290218,0.107224
963,0.291103,0.106314
964,0.277834,0.106996
965,0.300875,0.106327
966,0.282712,0.105043
967,0.272623,0.106071
968,0.278781,0.106112
969,0.302456,0.106016
970,0.278412,0.115577
971,0.265824,0.105321
972,0.301621,0.108073
973,0.282701,0.105833
974,0.285677,0.105802
975,0.272539,0.106317
976,0.291405,0.106599
977,0.315875,0.106423
978,0.278267,0.107169
979,0.304402,0.106635
980,0.283003,0.106716
981,0.296825,0.106971
982,0.292176,0.105692
983,0.291045,0.105743
984,0.299032,0.105944
985,0.287890,0.106849
986,0.278574,0.105927
987,0.290762,0.106641
988,0.307266,0.113816
989,0.271678,0.105407
990,0.301001,0.105679
991,0.280569,0.105793
992,0.272600,0.105479
993,0.277837,0.106184
994,0.262010,0.106256
995,0.285112,0.106577
996,0.270676,0.107652
997,0.297283,0.107131
998,0.269810,0.106993
999,0.299414,0.105958
1000,0.286752,0.105094
1001,0.302547,0.106939
1002,0.278257,0.106110
1003,0.272735,0.107063
1004,0.277759,0.107578
1005,0.278533,0.106634
1006,0.284385,0.108169
1007,0.279329,0.106302
1008,0.275250,0.110612
1009,0.280791,0.105505
1010,0.281431,0.105122
1011,0.265280,0.105305
1012,0.284215,0.106654
1013,0.272456,0.106708
1014,0.277978,0.106996
1015,0.272321,0.106816
1016,0.288154,0.106501
1017,0.278426,0.106647
1018,0.278546,0.105018
1019,0.311725,0.106178
1020,0.290773,0.105212
1021,0.301724,0.106031
1022,0.270587,0.105842
1023,0.295430,0.106497
1024,0.274034,0.107008
1025,0.255249,0.107481
1026,0.284065,0.105954
1027,0.256660,0.105887
1028,0.273580,0.106053
1029,0.275371,0.106159
1030,0.279312,0.106265
1031,0.287235,0.106208
1032,0.278341,0.106911
1033,0.264441,0.107317
1034,0.296067,0.107928
1035,0.286927,0.106073
1036,0.290802,0.105219
1037,0.308905,0.105452
1038,0.337414,0.106081
1039,0.289648,0.105994
1040,0.293589,0.105534
1041,0.284527,0.106108
1042,0.278053,0.107548
1043,0.286348,0.107411
1044,0.276339,0.106503
1045,0.264254,0.105980
1046,0.282202,0.105566
1047,0.284207,0.106164
1048,0.284456,0.105725
1049,0.276559,0.106063
1050,0.292063,0.106234
1051,0.274862,0.108158
1052,0.282847,0.107273
1053,0.288394,0.106397
1054,0.275096,0.105757
1055,0.267855,0.105870
1056,0.274286,0.106019
1057,0.278754,0.106747
1058,0.263410,0.105651
1059,0.278312,0.106634
1060,0.288470,0.107576
1061,0.305664,0.106622
1062,0.292782,0.106917
1063,0.286503,0.111697
1064,0.287177,0.105128
1065,0.289420,0.105272
1066,0.295578,0.105327
1067,0.276370,0.106250
1068,0.264862,0.106309
1069,0.279709,0.106889
1070,0.309067,0.108494
1071,0.279019,0.106954
1072,0.280374,0.106403
1073,0.306340,0.105609
1074,0.274312,0.105743
1075,0.280450,0.105752
1076,0.285359,0.112614
1077,0.285188,0.105650
1078,0.286524,0.106287
1079,0.284979,0.106909
1080,0.258128,0.106916
1081,0.292329,0.106723
1082,0.281050,0.105763
1083,0.276214,0.105493
1084,0.293144,0.107303
1085,0.273212,0.106308
1086,0.280115,0.106048
1087,0.284901,0.106147
1088,0.256110,0.106266
1089,0.312902,0.106889
1090,0.302966,0.106142
1091,0.267082,0.106248
1092,0.279956,0.105891
1093,0.331967,0.106864
1094,0.281067,0.106437
1095,0.315067,0.106218
1096,0.275870,0.108270
1097,0.285199,0.106297
