step,grad_norm,step_time
728,0.300029,0.116376
729,0.291199,0.116035
730,0.312631,0.116121
731,0.283850,0.116117
732,0.292333,0.115532
733,0.310935,0.115515
734,0.272833,0.115381
735,0.309501,0.115616
736,0.307883,0.115710
737,0.285375,0.116532
738,0.300380,0.115468
739,0.296575,0.115193
740,0.283971,0.115022
741,0.278541,0.116497
742,0.279856,0.117015
743,0.283153,0.115613
744,0.268753,0.115716
745,0.275813,0.116901
746,0.275210,0.116240
747,0.280071,0.115151
748,0.281205,0.115225
749,0.275642,0.115929
750,0.272790,0.117260
751,0.281851,0.117085
752,0.284561,0.117337
753,0.270934,0.115517
754,0.290163,0.115788
755,0.298106,0.117238
756,0.279469,0.116680
757,0.267920,0.114854
758,0.287974,0.114841
759,0.271192,0.116143
760,0.283909,0.117276
761,0.284089,0.114902
762,0.272911,0.115308
763,0.302829,0.115961
764,0.284401,0.116501
765,0.297769,0.116125
766,0.269340,0.114416
767,0.273249,0.115474
768,0.277974,0.116924
769,0.289149,0.116933
770,0.277389,0.115145
771,0.276476,0.116308
772,0.266861,0.115215
773,0.286704,0.115274
774,0.293510,0.115265
775,0.282465,0.116566
776,0.268821,0.117246
777,0.300935,0.115465
778,0.280768,0.116370
779,0.315912,0.116418
780,0.282496,0.116206
781,0.266938,0.114769
782,0.283223,0.114760
783,0.310153,0.115803
784,0.292607,0.116801
785,0.312028,0.115179
786,0.308861,0.115203
787,0.286113,0.115967
788,0.305922,0.116655
789,0.277673,0.115146
790,0.276572,0.114813
791,0.290798,0.115907
792,0.270879,0.117243
793,0.258849,0.116524
794,0.296287,0.115485
795,0.290816,0.115056
796,0.302716,0.115959
797,0.282035,0.116196
798,0.295053,0.116571
799,0.287799,0.115913
800,0.306308,0.116871
801,0.285076,0.116687
802,0.333558,0.116447
803,0.294619,0.116054
804,0.266771,0.116730
805,0.275579,0.115335
806,0.272035,0.115599
807,0.296692,0.117484
808,0.274983,0.116570
809,0.265058,0.116067
810,0.290469,0.116375
811,0.276215,0.116303
812,0.284404,0.116274
813,0.276501,0.115298
814,0.276386,0.116330
815,0.272734,0.116801
816,0.292416,0.116425
817,0.266585,0.116359
818,0.286736,0.116183
819,0.293397,0.115788
820,0.300084,0.116396
821,0.279765,0.114757
822,0.290533,0.116117
823,0.286364,0.116632
824,0.270068,0.116042
825,0.293352,0.114939
826,0.288368,0.116552
827,0.278458,0.116251
828,0.266384,0.116497
829,0.290280,0.114780
830,0.272644,0.116330
831,0.269952,0.116309
832,0.276147,0.116966
833,0.266652,0.115040
834,0.276850,0.116422
835,0.275099,0.115683
836,0.270467,0.116209
837,0.277354,0.115606
838,0.287081,0.116827
839,0.266193,0.117227
840,0.293691,0.115309
841,0.297983,0.115930
842,0.256867,0.116553
843,0.285737,0.115544
844,0.291013,0.115242
845,0.274442,0.114818
846,0.287324,0.115789
847,0.280463,0.116872
848,0.275158,0.116756
849,0.273013,0.114706
850,0.282948,0.116249
851,0.282004,0.117100
852,0.294717,0.116813
853,0.286037,0.116288
854,0.265254,0.115730
855,0.263643,0.115342
856,0.316080,0.116469
857,0.277991,0.117060
858,0.269390,0.116724
859,0.281612,0.114976
860,0.272299,0.115897
861,0.272332,0.116464
862,0.279473,0.116206
863,0.287091,0.116552
864,0.274485,0.115280
865,0.289376,0.116094
866,0.276473,0.116228
867,0.274199,0.116366
868,0.316804,0.115683
869,0.263818,0.116231
870,0.271908,0.117671
871,0.259671,0.117102
872,0.266555,0.115779
873,0.268494,0.116477
874,0.269369,0.116251
875,0.278552,0.115119
876,0.280491,0.114781
877,0.281700,0.116099
878,0.309023,0.116549
879,0.277198,0.115330
880,0.277526,0.115643
881,0.266356,0.116778
882,0.291778,0.116257
883,0.277528,0.115218
884,0.274008,0.114727
885,0.275075,0.115635
886,0.278649,0.117016
887,0.295486,0.116651
888,0.302675,0.115742
889,0.268252,0.115239
890,0.277240,0.115193
891,0.287051,0.115539
892,0.295845,0.116470
893,0.279823,0.116679
894,0.273044,0.117033
895,0.281117,0.115602
896,0.281239,0.116163
897,0.285915,0.114929
898,0.296071,0.115918
899,0.271051,0.115352
900,0.297866,0.116189
901,0.281458,0.117293
902,0.273760,0.116821
903,0.277113,0.114883
904,0.289093,0.116838
905,0.268271,0.116440
906,0.283343,0.116461
907,0.300016,0.114868
908,0.271687,0.115868
909,0.263091,0.116585
910,0.284059,0.117223
911,0.293444,0.116086
912,0.266851,0.116733
913,0.277854,0.115845
914,0.274816,0.116179
915,0.277093,0.114837
916,0.278666,0.115665
917,0.264039,0.115302
918,0.279534,0.116463
919,0.270844,0.116493
920,0.271232,0.117465
921,0.262519,0.115826
922,0.285445,0.116296
923,0.275361,0.115113
924,0.261828,0.115382
925,0.267116,0.116016
926,0.266026,0.116276
927,0.267125,0.116581
928,0.265501,0.117114
929,0.277740,0.115153
930,0.276261,0.115594
931,0.256825,0.114726
932,0.267497,0.116475
933,0.272022,0.116987
934,0.275648,0.115010
935,0.264122,0.115423
936,0.263394,0.116636
937,0.271665,0.116309
938,0.281565,0.116562
939,0.280358,0.114441
940,0.264358,0.115687
941,0.267558,0.116970
942,0.264926,0.116743
943,0.273653,0.116294
944,0.260075,0.115398
945,0.282818,0.116420
946,0.283552,0.116968
947,0.265991,0.115610
948,0.292872,0.115876
949,0.271611,0.116749
950,0.271657,0.116621
951,0.270487,0.118935
952,0.290531,0.116730
953,0.271406,0.115162
954,0.267010,0.114746
955,0.274573,0.115721
956,0.351458,0.117229
957,0.260282,0.116569
958,0.305857,0.116099
959,0.277157,0.114928
960,0.282263,0.115727
961,0.298500,0.116389
962,0.264264,0.116532
963,0.281578,0.116745
964,0.267003,0.117549
965,0.279462,0.115122
966,0.282685,0.116294
967,0.271385,0.115081
968,0.273620,0.116843
969,0.289904,0.117145
970,0.272926,0.115385
971,0.254108,0.115650
972,0.280223,0.116886
973,0.271203,0.116473
974,0.263865,0.116649
975,0.262775,0.114169
976,0.278952,0.115595
977,0.278526,0.115700
978,0.273012,0.115357
979,0.286678,0.116007
980,0.270610,0.117168
981,0.278246,0.116313
982,0.276382,0.116508
983,0.265877,0.114221
984,0.288755,0.115396
985,0.276290,0.116666
986,0.265543,0.117506
987,0.275656,0.116288
988,0.275534,0.115100
989,0.269375,0.115715
990,0.263061,0.115901
991,0.281509,0.116745
992,0.278893,0.116779
993,0.265000,0.117461
994,0.262979,0.115438
995,0.256431,0.115506
996,0.260250,0.115153
997,0.270734,0.116336
998,0.266041,0.117122
999,0.279172,0.116897
1000,0.258030,0.116531
1001,0.276085,0.115921
1002,0.263985,0.115633
1003,0.277251,0.117118
1004,0.253307,0.116438
1005,0.266117,0.116977
1006,0.273365,0.115022
1007,0.261295,0.115580
1008,0.265754,0.116431
1009,0.254056,0.116850
1010,0.282430,0.117067
1011,0.270206,0.114821
1012,0.279372,0.115353
1013,0.264593,0.116407
1014,0.268881,0.115800
1015,0.267590,0.115981
1016,0.258058,0.117192
1017,0.267460,0.116253
1018,0.275129,0.115582
1019,0.272310,0.114735
1020,0.268126,0.116042
1021,0.291694,0.116149
1022,0.282563,0.115651
1023,0.285208,0.115212
1024,0.268753,0.116348
1025,0.255537,0.116380
1026,0.268298,0.116600
1027,0.259240,0.114244
1028,0.259497,0.115343
1029,0.270430,0.116834
1030,0.271773,0.116175
1031,0.286162,0.115089
1032,0.261892,0.116503
1033,0.256065,0.116375
1034,0.264210,0.116648
1035,0.270795,0.117179
1036,0.270936,0.115295
1037,0.258694,0.116566
1038,0.324373,0.116565
1039,0.271303,0.116629
1040,0.258226,0.115158
1041,0.260568,0.115040
1042,0.262205,0.115554
1043,0.259177,0.116258
1044,0.271292,0.116647
1045,0.262576,0.117169
1046,0.264589,0.115279
1047,0.272390,0.116636
1048,0.270074,0.114951
1049,0.265272,0.115156
1050,0.282096,0.116059
1051,0.264638,0.117338
1052,0.263489,0.116405
1053,0.268494,0.116712
1054,0.266068,0.115133
1055,0.270907,0.117059
1056,0.263852,0.116691
1057,0.263799,0.116029
1058,0.283844,0.115204
1059,0.273907,0.115940
1060,0.275967,0.116013
1061,0.257115,0.116481
1062,0.270218,0.116598
1063,0.284156,0.117344
1064,0.276433,0.116701
1065,0.263111,0.115362
1066,0.276375,0.114678
1067,0.273167,0.115669
1068,0.265647,0.116948
1069,0.278626,0.116764
1070,0.285827,0.116188
1071,0.284282,0.115034
1072,0.272933,0.115490
1073,0.308748,0.115550
1074,0.274156,0.116383
1075,0.257403,0.114770
1076,0.291309,0.116230
1077,0.270131,0.116544
1078,0.261727,0.116621
1079,0.278223,0.114703
1080,0.253980,0.115310
1081,0.273683,0.115377
1082,0.280929,0.116008
1083,0.272270,0.116223
1084,0.270042,0.117268
1085,0.272610,0.115338
1086,0.279073,0.115447
1087,0.269774,0.114707
1088,0.262518,0.116439
1089,0.261590,0.116866
1090,0.266921,0.116019
1091,0.263622,0.115232
1092,0.260416,0.116566
1093,0.282815,0.116124
1094,0.277049,0.116797
1095,0.267961,0.116141
1096,0.272128,0.115034
1097,0.268476,0.116835
1098,0.265419,0.116984
1099,0.256654,0.114871
1100,0.256676,0.115801
1101,0.258216,0.116067
1102,0.272065,0.116585
1103,0.265768,0.116877
1104,0.255334,0.117220
1105,0.260814,0.114399
1106,0.275832,0.115675
1107,0.270123,0.116894
1108,0.276411,0.116589
1109,0.255939,0.115791
1110,0.266926,0.115409
1111,0.264571,0.115617
1112,0.264694,0.116157
1113,0.263972,0.116570
1114,0.259911,0.116742
1115,0.275417,0.116833
1116,0.262344,0.115754
1117,0.258561,0.115735
1118,0.257336,0.114980
1119,0.263786,0.116317
1120,0.251337,0.117002
1121,0.275091,0.115110
1122,0.260561,0.115641
1123,0.262595,0.116680
1124,0.273368,0.116881
1125,0.256537,0.116134
1126,0.255976,0.114191
1127,0.260956,0.115549
1128,0.256174,0.116936
1129,0.261399,0.116507
1130,0.255230,0.115144
1131,0.267312,0.115490
1132,0.261995,0.115714
1133,0.265315,0.116955
1134,0.271720,0.114074
1135,0.262451,0.115552
1136,0.264285,0.117343
1137,0.263177,0.116633
1138,0.264550,0.115306
1139,0.266910,0.115471
1140,0.285306,0.115246
1141,0.257710,0.115924
1142,0.258991,0.116526
1143,0.256518,0.116803
1144,0.260640,0.117423
1145,0.267812,0.115380
1146,0.283726,0.115279
1147,0.260937,0.114923
1148,0.258895,0.115943
1149,0.263832,0.116960
