step,grad_norm,step_time
1045,0.681136,0.098160
1046,0.689527,0.098477
1047,0.712435,0.098122
1048,0.687753,0.098316
1049,0.672128,0.098132
1050,0.719212,0.097870
1051,0.689853,0.098393
1052,0.663158,0.098248
1053,0.678287,0.098185
1054,0.688190,0.098123
1055,0.706749,0.098021
1056,0.709436,0.098607
1057,0.715112,0.098845
1058,0.712480,0.098090
1059,0.696150,0.098286
1060,0.698677,0.098242
1061,0.678743,0.098648
1062,0.694370,0.098663
1063,0.695296,0.098229
1064,0.715866,0.098299
1065,0.725461,0.098321
1066,0.682300,0.098625
1067,0.692337,0.098644
1068,0.675806,0.097925
1069,0.717694,0.097922
1070,0.708150,0.097838
1071,0.735661,0.098461
1072,0.709298,0.098506
1073,0.750586,0.098317
1074,0.680371,0.098055
1075,0.696182,0.098439
1076,0.731617,0.098109
1077,0.685841,0.098516
1078,0.747240,0.098150
1079,0.741280,0.098139
1080,0.694503,0.098292
1081,0.732339,0.098487
1082,0.725856,0.098341
1083,0.691999,0.098174
1084,0.691717,0.098808
1085,0.709859,0.097709
1086,0.684669,0.098116
1087,0.711663,0.098118
1088,0.700524,0.098613
1089,0.730748,0.097493
1090,0.694946,0.098409
1091,0.698077,0.098223
1092,0.700648,0.098522
1093,0.692768,0.097984
1094,0.736345,0.098115
1095,0.737603,0.098027
1096,0.666646,0.098681
1097,0.698952,0.097802
1098,0.700364,0.098369
1099,0.685150,0.097826
1100,0.672934,0.098308
1101,0.698554,0.098441
1102,0.693531,0.097821
1103,0.681531,0.097844
1104,0.690596,0.098992
1105,0.686521,0.097885
1106,0.696236,0.098435
1107,0.665619,0.097699
1108,0.686950,0.098389
1109,0.705560,0.097878
1110,0.682662,0.099095
1111,0.731903,0.098213
1112,0.708375,0.099136
1113,0.696416,0.098041
1114,0.757209,0.098854
1115,0.682399,0.098247
1116,0.667962,0.098920
1117,0.697177,0.097827
1118,0.694861,0.098424
1119,0.720295,0.098014
1120,0.670742,0.098627
1121,0.712713,0.097980
1122,0.679668,0.098248
1123,0.699084,0.098461
1124,0.707431,0.098741
1125,0.653684,0.097909
1126,0.699327,0.098403
1127,0.688696,0.098067
1128,0.674495,0.098230
1129,0.776658,0.098488
1130,0.673922,0.098202
1131,0.713569,0.098166
1132,0.724273,0.098266
1133,0.680935,0.098451
1134,0.714207,0.098239
1135,0.723373,0.097999
1136,0.684230,0.098483
1137,0.778233,0.098057
1138,0.716008,0.098182
1139,0.718732,0.098331
1140,0.737937,0.098493
1141,0.655321,0.098308
1142,0.696445,0.098315
1143,0.689979,0.098339
1144,0.676997,0.098605
1145,0.682098,0.098315
1146,0.697224,0.098508
1147,0.687880,0.098352
1148,0.665675,0.098614
1149,0.685105,0.098200
